"nrricode","year","forest","count","count1","count2","count3","samples","ave","abbrev"
681,1996,"9030",139,93,21,25,391,0.355498721227621,"COYE"
681,1998,"9020",85,50,14,21,387,0.219638242894057,"COYE"
681,2001,"9030",200,129,31,40,390,0.512820512820513,"COYE"
681,1995,"9020",93,59,14,20,385,0.241558441558442,"COYE"
681,1997,"9030",158,98,22,38,393,0.402035623409669,"COYE"
681,2004,"9020",93,50,13,30,381,0.244094488188976,"COYE"
681,2005,"9090",78,50,9,19,485,0.160824742268041,"COYE"
681,2011,"9090",88,63,9,16,538,0.163568773234201,"COYE"
681,2000,"9030",267,185,42,40,393,0.679389312977099,"COYE"
681,2003,"9090",94,66,10,18,491,0.191446028513238,"COYE"
681,1999,"9090",77,49,14,14,487,0.158110882956879,"COYE"
681,1997,"9020",111,67,16,28,390,0.284615384615385,"COYE"
681,1999,"9020",94,63,17,14,385,0.244155844155844,"COYE"
681,2006,"9030",190,130,24,36,391,0.485933503836317,"COYE"
681,2002,"9030",211,141,19,51,393,0.536895674300254,"COYE"
681,2004,"9090",62,41,12,9,470,0.131914893617021,"COYE"
681,2009,"9020",101,57,15,29,381,0.26509186351706,"COYE"
681,2008,"9030",134,83,22,29,361,0.371191135734072,"COYE"
681,2010,"9020",71,41,11,19,361,0.196675900277008,"COYE"
681,2007,"9030",209,122,28,59,389,0.537275064267352,"COYE"
681,1999,"9030",182,137,14,31,396,0.45959595959596,"COYE"
681,2002,"9020",60,31,10,19,390,0.153846153846154,"COYE"
681,2007,"9020",126,79,26,21,378,0.333333333333333,"COYE"
681,2005,"9030",207,125,26,56,389,0.532133676092545,"COYE"
681,2008,"9090",98,56,17,25,557,0.175942549371634,"COYE"
681,2003,"9020",130,88,14,28,387,0.335917312661499,"COYE"
681,2010,"9090",56,37,9,10,535,0.104672897196262,"COYE"
681,2008,"9020",69,38,11,20,380,0.181578947368421,"COYE"
681,2011,"9030",106,77,9,20,383,0.276762402088773,"COYE"
681,2012,"9030",142,81,19,42,362,0.392265193370166,"COYE"
681,2001,"9020",102,61,20,21,389,0.262210796915167,"COYE"
681,2004,"9030",189,117,25,47,395,0.478481012658228,"COYE"
681,1995,"9030",115,69,21,25,390,0.294871794871795,"COYE"
681,1997,"9090",48,32,8,8,487,0.0985626283367557,"COYE"
681,2009,"9090",100,52,21,27,553,0.180831826401447,"COYE"
681,2002,"9090",92,45,17,30,489,0.188139059304703,"COYE"
681,2009,"9030",194,115,34,45,390,0.497435897435897,"COYE"
681,2012,"9090",77,53,7,17,556,0.138489208633094,"COYE"
681,2010,"9030",126,74,19,33,350,0.36,"COYE"
681,2007,"9090",71,38,8,25,487,0.145790554414784,"COYE"
681,1996,"9020",68,42,14,12,391,0.173913043478261,"COYE"
681,2006,"9020",104,64,18,22,388,0.268041237113402,"COYE"
686,1996,"9090",70,49,8,13,482,0.145228215767635,"CAWA"
686,2010,"9020",33,20,2,11,361,0.0914127423822715,"CAWA"
686,2000,"9020",23,16,5,2,375,0.0613333333333333,"CAWA"
686,1997,"9030",8,7,1,0,393,0.0203562340966921,"CAWA"
686,1998,"9030",10,8,1,1,383,0.0261096605744125,"CAWA"
686,1995,"9020",35,21,8,6,385,0.0909090909090909,"CAWA"
686,1997,"9090",91,67,9,15,487,0.186858316221766,"CAWA"
686,2005,"9020",44,31,4,9,383,0.114882506527415,"CAWA"
686,2008,"9030",16,10,3,3,361,0.0443213296398892,"CAWA"
686,1999,"9020",29,21,1,7,385,0.0753246753246753,"CAWA"
686,1999,"9090",53,34,11,8,487,0.108829568788501,"CAWA"
686,2003,"9030",26,17,1,8,393,0.0661577608142494,"CAWA"
686,1998,"9020",22,15,2,5,387,0.0568475452196382,"CAWA"
686,2010,"9090",99,45,19,35,535,0.185046728971963,"CAWA"
686,2001,"9090",96,67,16,13,491,0.195519348268839,"CAWA"
686,2005,"9030",29,19,2,8,389,0.0745501285347044,"CAWA"
686,2006,"9090",115,74,11,30,475,0.242105263157895,"CAWA"
686,1995,"9030",12,7,4,1,390,0.0307692307692308,"CAWA"
686,2011,"9090",145,96,23,26,538,0.269516728624535,"CAWA"
686,1995,"9090",118,77,15,26,488,0.241803278688525,"CAWA"
686,1997,"9020",34,18,5,11,390,0.0871794871794872,"CAWA"
686,2004,"9090",105,64,13,28,470,0.223404255319149,"CAWA"
686,2003,"9020",34,19,3,12,387,0.0878552971576227,"CAWA"
686,2012,"9030",24,18,3,3,362,0.0662983425414365,"CAWA"
686,2000,"9090",101,64,15,22,484,0.208677685950413,"CAWA"
686,2005,"9090",127,86,22,19,485,0.261855670103093,"CAWA"
686,2009,"9020",8,4,2,2,381,0.020997375328084,"CAWA"
686,1996,"9030",16,8,5,3,391,0.040920716112532,"CAWA"
686,2003,"9090",126,78,20,28,491,0.256619144602851,"CAWA"
686,1999,"9030",14,10,1,3,396,0.0353535353535354,"CAWA"
686,1998,"9090",112,70,12,30,486,0.230452674897119,"CAWA"
686,2006,"9030",18,13,1,4,391,0.0460358056265985,"CAWA"
686,2002,"9030",37,19,9,9,393,0.094147582697201,"CAWA"
686,2001,"9030",29,16,6,7,390,0.0743589743589744,"CAWA"
686,2008,"9090",84,58,12,14,557,0.1508078994614,"CAWA"
686,1996,"9020",46,23,6,17,391,0.117647058823529,"CAWA"
686,2000,"9030",17,7,3,7,393,0.0432569974554707,"CAWA"
686,2004,"9020",31,21,4,6,381,0.0813648293963255,"CAWA"
686,2007,"9030",27,17,9,1,389,0.0694087403598972,"CAWA"
686,2012,"9090",128,81,23,24,556,0.23021582733813,"CAWA"
686,2006,"9020",41,30,1,10,388,0.105670103092784,"CAWA"
686,2010,"9030",14,9,2,3,350,0.04,"CAWA"
686,2007,"9020",44,28,4,12,378,0.116402116402116,"CAWA"
686,2002,"9090",173,106,29,38,489,0.353783231083845,"CAWA"
686,2008,"9020",6,3,0,3,380,0.0157894736842105,"CAWA"
686,2011,"9030",22,15,2,5,383,0.0574412532637076,"CAWA"
686,2004,"9030",23,8,8,7,395,0.0582278481012658,"CAWA"
686,2002,"9020",54,35,7,12,390,0.138461538461538,"CAWA"
686,2007,"9090",171,102,24,45,487,0.351129363449692,"CAWA"
686,2009,"9030",8,5,0,3,390,0.0205128205128205,"CAWA"
686,2009,"9090",61,36,7,18,553,0.110307414104882,"CAWA"
686,2001,"9020",47,33,7,7,389,0.120822622107969,"CAWA"
687,2003,"9030",229,175,20,34,393,0.582697201017812,"AMRE"
687,2001,"9090",79,39,19,21,491,0.160896130346232,"AMRE"
687,1998,"9030",205,132,30,43,383,0.535248041775457,"AMRE"
687,2000,"9020",41,25,8,8,375,0.109333333333333,"AMRE"
687,2005,"9090",95,64,11,20,485,0.195876288659794,"AMRE"
687,1995,"9020",18,10,3,5,385,0.0467532467532468,"AMRE"
687,2000,"9090",50,26,9,15,484,0.103305785123967,"AMRE"
687,1996,"9090",90,60,13,17,482,0.186721991701245,"AMRE"
687,2005,"9020",72,49,11,12,383,0.18798955613577,"AMRE"
687,2006,"9090",54,30,6,18,475,0.113684210526316,"AMRE"
687,2000,"9030",191,129,23,39,393,0.486005089058524,"AMRE"
687,2003,"9090",125,88,16,21,491,0.254582484725051,"AMRE"
687,2002,"9030",225,140,34,51,393,0.572519083969466,"AMRE"
687,1995,"9090",66,39,11,16,488,0.135245901639344,"AMRE"
687,1999,"9020",56,36,13,7,385,0.145454545454545,"AMRE"
687,2003,"9020",99,78,9,12,387,0.255813953488372,"AMRE"
687,2004,"9020",44,23,5,16,381,0.115485564304462,"AMRE"
687,2008,"9020",17,8,0,9,380,0.0447368421052632,"AMRE"
687,2009,"9020",27,18,2,7,381,0.0708661417322835,"AMRE"
687,2008,"9030",117,64,29,24,361,0.32409972299169,"AMRE"
687,2002,"9020",35,20,5,10,390,0.0897435897435897,"AMRE"
687,1995,"9030",133,95,19,19,390,0.341025641025641,"AMRE"
687,1998,"9020",48,30,5,13,387,0.124031007751938,"AMRE"
687,1997,"9020",23,9,4,10,390,0.058974358974359,"AMRE"
687,2009,"9090",55,23,8,24,553,0.0994575045207957,"AMRE"
687,1996,"9030",118,67,18,33,391,0.301790281329923,"AMRE"
687,1996,"9020",12,4,6,2,391,0.030690537084399,"AMRE"
687,2001,"9030",206,140,31,35,390,0.528205128205128,"AMRE"
687,2011,"9090",69,37,9,23,538,0.128252788104089,"AMRE"
687,1997,"9030",87,54,20,13,393,0.221374045801527,"AMRE"
687,2005,"9030",179,128,22,29,389,0.460154241645244,"AMRE"
687,2007,"9030",260,162,33,65,389,0.668380462724936,"AMRE"
687,2001,"9020",53,28,4,21,389,0.136246786632391,"AMRE"
687,2004,"9030",249,158,34,57,395,0.630379746835443,"AMRE"
687,2006,"9030",206,145,30,31,391,0.526854219948849,"AMRE"
687,1999,"9090",81,50,16,15,487,0.166324435318275,"AMRE"
687,2004,"9090",157,89,32,36,470,0.334042553191489,"AMRE"
687,2010,"9090",82,47,8,27,535,0.153271028037383,"AMRE"
687,2010,"9020",42,28,5,9,361,0.116343490304709,"AMRE"
687,2007,"9020",35,16,7,12,378,0.0925925925925926,"AMRE"
687,2011,"9030",149,93,27,29,383,0.389033942558747,"AMRE"
687,1997,"9090",31,22,7,2,487,0.0636550308008214,"AMRE"
687,2002,"9090",71,45,9,17,489,0.14519427402863,"AMRE"
687,2012,"9090",123,70,29,24,556,0.221223021582734,"AMRE"
687,1998,"9090",72,33,16,23,486,0.148148148148148,"AMRE"
687,2010,"9030",166,126,14,26,350,0.474285714285714,"AMRE"
687,2012,"9030",200,140,21,39,362,0.552486187845304,"AMRE"
687,2008,"9090",65,35,6,24,557,0.116696588868941,"AMRE"
687,1999,"9030",146,112,17,17,396,0.368686868686869,"AMRE"
687,2006,"9020",34,23,0,11,388,0.0876288659793814,"AMRE"
687,2009,"9030",148,93,26,29,390,0.379487179487179,"AMRE"
687,2007,"9090",72,52,12,8,487,0.147843942505133,"AMRE"
704,2001,"9090",1,0,0,1,491,0.00203665987780041,"GRCA"
704,2011,"9090",4,3,0,1,538,0.00743494423791822,"GRCA"
704,1998,"9030",21,12,2,7,383,0.0548302872062663,"GRCA"
704,2000,"9090",6,3,1,2,484,0.012396694214876,"GRCA"
704,2000,"9020",3,2,1,0,375,0.008,"GRCA"
704,2008,"9030",15,7,4,4,361,0.0415512465373961,"GRCA"
704,1996,"9090",3,0,0,3,482,0.00622406639004149,"GRCA"
704,1995,"9020",3,2,1,0,385,0.00779220779220779,"GRCA"
704,1995,"9090",0,0,0,0,0,0,"GRCA"
704,2000,"9030",34,23,5,6,393,0.0865139949109415,"GRCA"
704,1999,"9020",5,0,3,2,385,0.012987012987013,"GRCA"
704,2005,"9020",5,1,0,4,383,0.0130548302872063,"GRCA"
704,1995,"9030",6,1,4,1,390,0.0153846153846154,"GRCA"
704,1998,"9020",4,1,1,2,387,0.0103359173126615,"GRCA"
704,2009,"9020",14,8,0,6,381,0.036745406824147,"GRCA"
704,2002,"9030",32,20,4,8,393,0.0814249363867685,"GRCA"
704,2003,"9030",11,5,2,4,393,0.0279898218829517,"GRCA"
704,2010,"9020",16,8,2,6,361,0.0443213296398892,"GRCA"
704,1998,"9090",1,0,0,1,486,0.00205761316872428,"GRCA"
704,2012,"9030",6,0,0,6,362,0.0165745856353591,"GRCA"
704,1996,"9020",3,3,0,0,391,0.00767263427109974,"GRCA"
704,1999,"9030",20,15,3,2,396,0.0505050505050505,"GRCA"
704,2001,"9030",28,16,4,8,390,0.0717948717948718,"GRCA"
704,2003,"9020",1,0,0,1,387,0.00258397932816537,"GRCA"
704,2008,"9020",26,13,4,9,380,0.068421052631579,"GRCA"
704,1999,"9090",0,0,0,0,0,0,"GRCA"
704,2006,"9090",2,1,1,0,475,0.00421052631578947,"GRCA"
704,1997,"9030",10,6,2,2,393,0.0254452926208651,"GRCA"
704,2005,"9030",11,9,0,2,389,0.0282776349614396,"GRCA"
704,2005,"9090",0,0,0,0,0,0,"GRCA"
704,2007,"9020",24,10,2,12,378,0.0634920634920635,"GRCA"
704,2001,"9020",6,2,1,3,389,0.0154241645244216,"GRCA"
704,2004,"9090",1,1,0,0,470,0.00212765957446809,"GRCA"
704,2006,"9030",19,7,6,6,391,0.0485933503836317,"GRCA"
704,2004,"9020",18,12,1,5,381,0.047244094488189,"GRCA"
704,2008,"9090",3,0,2,1,557,0.00538599640933573,"GRCA"
704,2002,"9090",2,1,0,1,489,0.00408997955010225,"GRCA"
704,2002,"9020",10,6,1,3,390,0.0256410256410256,"GRCA"
704,1996,"9030",8,4,2,2,391,0.020460358056266,"GRCA"
704,2010,"9090",2,1,1,0,535,0.00373831775700935,"GRCA"
704,1997,"9020",3,2,0,1,390,0.00769230769230769,"GRCA"
704,2006,"9020",4,3,0,1,388,0.0103092783505155,"GRCA"
704,2009,"9030",12,7,1,4,390,0.0307692307692308,"GRCA"
704,2007,"9030",17,9,4,4,389,0.0437017994858612,"GRCA"
704,2012,"9090",3,3,0,0,556,0.00539568345323741,"GRCA"
704,1997,"9090",1,0,0,1,487,0.00205338809034908,"GRCA"
704,2009,"9090",1,0,0,1,553,0.00180831826401447,"GRCA"
704,2003,"9090",0,0,0,0,0,0,"GRCA"
704,2011,"9030",13,6,3,4,383,0.0339425587467363,"GRCA"
704,2007,"9090",0,0,0,0,0,0,"GRCA"
704,2010,"9030",9,7,0,2,350,0.0257142857142857,"GRCA"
704,2004,"9030",17,10,2,5,395,0.0430379746835443,"GRCA"
705,2003,"9030",0,0,0,0,0,0,"BRTH"
705,2008,"9030",2,1,1,0,361,0.00554016620498615,"BRTH"
705,2000,"9020",53,34,8,11,375,0.141333333333333,"BRTH"
705,2005,"9020",29,19,3,7,383,0.0757180156657963,"BRTH"
705,2001,"9090",0,0,0,0,0,0,"BRTH"
705,2006,"9090",0,0,0,0,0,0,"BRTH"
705,2010,"9090",0,0,0,0,0,0,"BRTH"
705,1998,"9030",0,0,0,0,0,0,"BRTH"
705,1998,"9020",33,19,2,12,387,0.0852713178294574,"BRTH"
705,2009,"9020",48,26,10,12,381,0.125984251968504,"BRTH"
705,2000,"9030",1,0,0,1,393,0.00254452926208651,"BRTH"
705,1995,"9020",29,24,5,0,385,0.0753246753246753,"BRTH"
705,2005,"9090",1,0,0,1,485,0.00206185567010309,"BRTH"
705,2008,"9090",0,0,0,0,0,0,"BRTH"
705,2001,"9030",1,0,1,0,390,0.00256410256410256,"BRTH"
705,2010,"9020",14,5,3,6,361,0.038781163434903,"BRTH"
705,2005,"9030",2,1,0,1,389,0.0051413881748072,"BRTH"
705,1999,"9020",35,23,6,6,385,0.0909090909090909,"BRTH"
705,1996,"9090",3,1,0,2,482,0.00622406639004149,"BRTH"
705,2007,"9030",0,0,0,0,0,0,"BRTH"
705,2004,"9020",31,19,2,10,381,0.0813648293963255,"BRTH"
705,2002,"9020",64,42,8,14,390,0.164102564102564,"BRTH"
705,2007,"9020",33,20,4,9,378,0.0873015873015873,"BRTH"
705,1995,"9030",0,0,0,0,0,0,"BRTH"
705,2011,"9090",0,0,0,0,0,0,"BRTH"
705,1995,"9090",1,1,0,0,488,0.00204918032786885,"BRTH"
705,2008,"9020",18,13,1,4,380,0.0473684210526316,"BRTH"
705,1996,"9030",0,0,0,0,0,0,"BRTH"
705,2000,"9090",0,0,0,0,0,0,"BRTH"
705,2012,"9030",0,0,0,0,0,0,"BRTH"
705,2006,"9020",29,19,3,7,388,0.0747422680412371,"BRTH"
705,2002,"9030",0,0,0,0,0,0,"BRTH"
705,2001,"9020",23,13,2,8,389,0.0591259640102828,"BRTH"
705,2003,"9090",0,0,0,0,0,0,"BRTH"
705,2006,"9030",0,0,0,0,0,0,"BRTH"
705,2009,"9030",7,3,3,1,390,0.0179487179487179,"BRTH"
705,2010,"9030",0,0,0,0,0,0,"BRTH"
705,2003,"9020",37,28,3,6,387,0.0956072351421189,"BRTH"
705,1998,"9090",1,0,1,0,486,0.00205761316872428,"BRTH"
705,2009,"9090",0,0,0,0,0,0,"BRTH"
705,1997,"9030",0,0,0,0,0,0,"BRTH"
705,1996,"9020",23,14,2,7,391,0.0588235294117647,"BRTH"
705,1999,"9090",0,0,0,0,0,0,"BRTH"
705,2002,"9090",0,0,0,0,0,0,"BRTH"
705,1997,"9020",34,23,6,5,390,0.0871794871794872,"BRTH"
705,2004,"9090",0,0,0,0,0,0,"BRTH"
705,1997,"9090",2,0,1,1,487,0.00410677618069815,"BRTH"
705,2011,"9030",1,0,0,1,383,0.00261096605744125,"BRTH"
705,2004,"9030",0,0,0,0,0,0,"BRTH"
705,1999,"9030",0,0,0,0,0,0,"BRTH"
705,2007,"9090",0,0,0,0,0,0,"BRTH"
705,2012,"9090",1,0,0,1,556,0.00179856115107914,"BRTH"
721,2011,"9090",0,0,0,0,0,0,"HOWR"
721,2010,"9020",12,5,3,4,361,0.0332409972299169,"HOWR"
721,2005,"9020",12,5,5,2,383,0.031331592689295,"HOWR"
721,2006,"9090",0,0,0,0,0,0,"HOWR"
721,2005,"9090",0,0,0,0,0,0,"HOWR"
721,1995,"9020",3,2,0,1,385,0.00779220779220779,"HOWR"
721,2000,"9020",19,12,4,3,375,0.0506666666666667,"HOWR"
721,1998,"9030",1,0,0,1,383,0.00261096605744125,"HOWR"
721,2001,"9090",1,1,0,0,491,0.00203665987780041,"HOWR"
721,2008,"9030",1,0,0,1,361,0.00277008310249307,"HOWR"
721,2012,"9030",0,0,0,0,0,0,"HOWR"
721,2000,"9090",0,0,0,0,0,0,"HOWR"
721,2003,"9030",6,2,0,4,393,0.0152671755725191,"HOWR"
721,2001,"9030",4,2,0,2,390,0.0102564102564103,"HOWR"
721,2004,"9090",2,1,0,1,470,0.00425531914893617,"HOWR"
721,1996,"9090",2,2,0,0,482,0.004149377593361,"HOWR"
721,2002,"9030",1,0,1,0,393,0.00254452926208651,"HOWR"
721,2007,"9030",8,5,2,1,389,0.0205655526992288,"HOWR"
721,2010,"9090",0,0,0,0,0,0,"HOWR"
721,2000,"9030",2,0,0,2,393,0.00508905852417303,"HOWR"
721,2005,"9030",2,2,0,0,389,0.0051413881748072,"HOWR"
721,2004,"9020",4,2,0,2,381,0.010498687664042,"HOWR"
721,2008,"9090",2,0,1,1,557,0.00359066427289048,"HOWR"
721,2003,"9020",11,6,2,3,387,0.0284237726098191,"HOWR"
721,2003,"9090",0,0,0,0,0,0,"HOWR"
721,2011,"9030",0,0,0,0,0,0,"HOWR"
721,2009,"9020",1,1,0,0,381,0.0026246719160105,"HOWR"
721,1999,"9020",8,4,3,1,385,0.0207792207792208,"HOWR"
721,2006,"9030",2,1,0,1,391,0.0051150895140665,"HOWR"
721,1998,"9020",11,8,0,3,387,0.0284237726098191,"HOWR"
721,2001,"9020",15,5,3,7,389,0.038560411311054,"HOWR"
721,2004,"9030",3,3,0,0,395,0.00759493670886076,"HOWR"
721,1997,"9030",0,0,0,0,0,0,"HOWR"
721,2008,"9020",11,9,2,0,380,0.0289473684210526,"HOWR"
721,1995,"9030",1,0,0,1,390,0.00256410256410256,"HOWR"
721,1998,"9090",1,0,0,1,486,0.00205761316872428,"HOWR"
721,1999,"9030",6,5,0,1,396,0.0151515151515152,"HOWR"
721,2006,"9020",2,2,0,0,388,0.00515463917525773,"HOWR"
721,1996,"9030",0,0,0,0,0,0,"HOWR"
721,1995,"9090",4,4,0,0,488,0.00819672131147541,"HOWR"
721,1999,"9090",3,2,0,1,487,0.00616016427104723,"HOWR"
721,2002,"9020",15,10,2,3,390,0.0384615384615385,"HOWR"
721,2010,"9030",0,0,0,0,0,0,"HOWR"
721,2012,"9090",2,0,1,1,556,0.00359712230215827,"HOWR"
721,1997,"9020",1,1,0,0,390,0.00256410256410256,"HOWR"
721,1996,"9020",3,1,2,0,391,0.00767263427109974,"HOWR"
721,2009,"9090",0,0,0,0,0,0,"HOWR"
721,2007,"9020",30,24,3,3,378,0.0793650793650794,"HOWR"
721,2009,"9030",1,0,1,0,390,0.00256410256410256,"HOWR"
721,2007,"9090",1,0,1,0,487,0.00205338809034908,"HOWR"
721,2002,"9090",1,0,1,0,489,0.00204498977505112,"HOWR"
721,1997,"9090",1,1,0,0,487,0.00205338809034908,"HOWR"
722,2010,"9020",52,30,8,14,361,0.14404432132964,"WIWR"
722,2008,"9030",78,55,10,13,361,0.21606648199446,"WIWR"
722,2003,"9030",58,40,7,11,393,0.147582697201018,"WIWR"
722,2003,"9020",52,35,5,12,387,0.134366925064599,"WIWR"
722,2005,"9020",69,44,9,16,383,0.180156657963446,"WIWR"
722,2000,"9020",72,55,8,9,375,0.192,"WIWR"
722,1998,"9030",125,88,14,23,383,0.326370757180157,"WIWR"
722,2011,"9090",153,96,24,33,538,0.284386617100372,"WIWR"
722,1995,"9020",64,45,11,8,385,0.166233766233766,"WIWR"
722,2010,"9090",233,172,22,39,535,0.435514018691589,"WIWR"
722,2010,"9030",63,43,8,12,350,0.18,"WIWR"
722,2006,"9090",134,102,13,19,475,0.282105263157895,"WIWR"
722,2012,"9030",77,56,6,15,362,0.212707182320442,"WIWR"
722,2009,"9020",65,44,13,8,381,0.170603674540682,"WIWR"
722,1996,"9090",106,75,18,13,482,0.219917012448133,"WIWR"
722,1998,"9020",106,66,18,22,387,0.27390180878553,"WIWR"
722,2005,"9030",76,57,3,16,389,0.195372750642674,"WIWR"
722,2005,"9090",231,174,17,40,485,0.476288659793814,"WIWR"
722,2008,"9090",259,189,21,49,557,0.464991023339318,"WIWR"
722,2004,"9020",70,46,13,11,381,0.183727034120735,"WIWR"
722,2006,"9030",70,49,11,10,391,0.179028132992327,"WIWR"
722,2000,"9030",76,54,9,13,393,0.193384223918575,"WIWR"
722,1995,"9090",162,131,19,12,488,0.331967213114754,"WIWR"
722,2007,"9020",48,33,4,11,378,0.126984126984127,"WIWR"
722,2001,"9090",169,121,26,22,491,0.344195519348269,"WIWR"
722,2001,"9030",69,50,9,10,390,0.176923076923077,"WIWR"
722,2006,"9020",54,37,7,10,388,0.139175257731959,"WIWR"
722,2000,"9090",163,112,15,36,484,0.336776859504132,"WIWR"
722,2007,"9030",50,27,13,10,389,0.12853470437018,"WIWR"
722,1996,"9030",105,80,10,15,391,0.268542199488491,"WIWR"
722,2003,"9090",99,74,14,11,491,0.20162932790224,"WIWR"
722,1999,"9020",56,33,7,16,385,0.145454545454545,"WIWR"
722,2002,"9020",95,73,10,12,390,0.243589743589744,"WIWR"
722,2002,"9030",71,59,3,9,393,0.180661577608142,"WIWR"
722,2008,"9020",92,61,14,17,380,0.242105263157895,"WIWR"
722,1998,"9090",189,124,35,30,486,0.388888888888889,"WIWR"
722,1995,"9030",91,71,8,12,390,0.233333333333333,"WIWR"
722,2001,"9020",65,46,5,14,389,0.167095115681234,"WIWR"
722,1997,"9030",89,57,15,17,393,0.2264631043257,"WIWR"
722,2011,"9030",47,30,8,9,383,0.122715404699739,"WIWR"
722,2012,"9090",163,112,28,23,556,0.293165467625899,"WIWR"
722,1996,"9020",64,39,16,9,391,0.163682864450128,"WIWR"
722,2009,"9030",91,65,11,15,390,0.233333333333333,"WIWR"
722,1997,"9020",76,53,15,8,390,0.194871794871795,"WIWR"
722,2007,"9090",195,128,25,42,487,0.40041067761807,"WIWR"
722,2002,"9090",156,113,18,25,489,0.319018404907975,"WIWR"
722,2004,"9090",134,95,13,26,470,0.285106382978723,"WIWR"
722,1999,"9090",140,97,17,26,487,0.287474332648871,"WIWR"
722,2009,"9090",247,171,30,46,553,0.446654611211573,"WIWR"
722,1999,"9030",107,79,11,17,396,0.27020202020202,"WIWR"
722,1997,"9090",113,88,10,15,487,0.232032854209446,"WIWR"
722,2004,"9030",115,73,14,28,395,0.291139240506329,"WIWR"
726,2010,"9020",25,16,5,4,361,0.0692520775623269,"BRCR"
726,1996,"9090",29,16,3,10,482,0.0601659751037344,"BRCR"
726,2000,"9090",47,28,8,11,484,0.0971074380165289,"BRCR"
726,2005,"9020",52,26,5,21,383,0.135770234986945,"BRCR"
726,1998,"9030",55,23,10,22,383,0.143603133159269,"BRCR"
726,2010,"9090",53,20,14,19,535,0.0990654205607477,"BRCR"
726,1995,"9020",34,18,6,10,385,0.0883116883116883,"BRCR"
726,2000,"9020",18,11,2,5,375,0.048,"BRCR"
726,2011,"9090",17,10,3,4,538,0.0315985130111524,"BRCR"
726,2003,"9020",38,15,8,15,387,0.0981912144702842,"BRCR"
726,1997,"9030",32,12,3,17,393,0.0814249363867685,"BRCR"
726,2005,"9090",79,37,17,25,485,0.162886597938144,"BRCR"
726,2008,"9030",52,25,9,18,361,0.14404432132964,"BRCR"
726,2009,"9020",14,7,1,6,381,0.036745406824147,"BRCR"
726,2012,"9030",21,10,3,8,362,0.0580110497237569,"BRCR"
726,2001,"9090",20,12,2,6,491,0.0407331975560081,"BRCR"
726,2010,"9030",30,16,5,9,350,0.0857142857142857,"BRCR"
726,2003,"9030",25,13,4,8,393,0.0636132315521628,"BRCR"
726,2006,"9090",41,21,11,9,475,0.0863157894736842,"BRCR"
726,2004,"9090",35,16,8,11,470,0.074468085106383,"BRCR"
726,2008,"9020",34,9,6,19,380,0.0894736842105263,"BRCR"
726,2008,"9090",52,25,10,17,557,0.0933572710951526,"BRCR"
726,1998,"9090",68,32,9,27,486,0.139917695473251,"BRCR"
726,2006,"9030",49,36,4,9,391,0.125319693094629,"BRCR"
726,2004,"9020",23,11,8,4,381,0.0603674540682415,"BRCR"
726,2011,"9030",11,7,2,2,383,0.0287206266318538,"BRCR"
726,1995,"9090",43,24,9,10,488,0.0881147540983607,"BRCR"
726,1999,"9020",22,14,2,6,385,0.0571428571428571,"BRCR"
726,2009,"9090",26,14,4,8,553,0.0470162748643761,"BRCR"
726,2002,"9030",34,19,7,8,393,0.0865139949109415,"BRCR"
726,2007,"9030",40,20,9,11,389,0.102827763496144,"BRCR"
726,1997,"9020",14,6,1,7,390,0.0358974358974359,"BRCR"
726,2000,"9030",29,16,4,9,393,0.0737913486005089,"BRCR"
726,2005,"9030",53,30,4,19,389,0.136246786632391,"BRCR"
726,1998,"9020",69,29,13,27,387,0.178294573643411,"BRCR"
726,2001,"9030",24,16,2,6,390,0.0615384615384615,"BRCR"
726,2003,"9090",43,24,6,13,491,0.0875763747454175,"BRCR"
726,1996,"9030",58,33,5,20,391,0.148337595907928,"BRCR"
726,1995,"9030",38,19,8,11,390,0.0974358974358974,"BRCR"
726,1999,"9030",21,13,3,5,396,0.053030303030303,"BRCR"
726,2006,"9020",47,32,7,8,388,0.121134020618557,"BRCR"
726,2009,"9030",48,30,7,11,390,0.123076923076923,"BRCR"
726,1999,"9090",23,15,5,3,487,0.0472279260780287,"BRCR"
726,2012,"9090",32,12,8,12,556,0.0575539568345324,"BRCR"
726,2002,"9020",39,18,8,13,390,0.1,"BRCR"
726,2004,"9030",50,20,7,23,395,0.126582278481013,"BRCR"
726,2002,"9090",40,17,8,15,489,0.081799591002045,"BRCR"
726,2007,"9020",36,18,4,14,378,0.0952380952380952,"BRCR"
726,1997,"9090",4,2,1,1,487,0.0082135523613963,"BRCR"
726,2001,"9020",33,9,4,20,389,0.0848329048843188,"BRCR"
726,1996,"9020",35,18,8,9,391,0.0895140664961637,"BRCR"
726,2007,"9090",59,34,10,15,487,0.121149897330595,"BRCR"
727,2008,"9030",21,10,3,8,361,0.0581717451523546,"WBNU"
727,1995,"9020",20,12,4,4,385,0.051948051948052,"WBNU"
727,2000,"9020",30,12,4,14,375,0.08,"WBNU"
727,2010,"9020",40,18,13,9,361,0.110803324099723,"WBNU"
727,2003,"9030",30,18,6,6,393,0.0763358778625954,"WBNU"
727,1995,"9090",1,1,0,0,488,0.00204918032786885,"WBNU"
727,2010,"9090",11,4,0,7,535,0.0205607476635514,"WBNU"
727,1998,"9020",32,11,9,12,387,0.082687338501292,"WBNU"
727,1996,"9090",6,2,3,1,482,0.012448132780083,"WBNU"
